-578;74;-64;1503750523302;world
-575;76;-60;1503945978310;world
-572;72;-57;1501921732398;world
-579;71;-64;1501921660823;world
-579;74;-58;1503750570963;world
-574;74;-57;1503750563462;world
-572;74;-61;1503750532306;world
-579;70;-64;1501921608574;world
-576;76;-60;1503945977656;world
-579;72;-57;1501921718537;world
-572;70;-57;1501921491299;world
-579;73;-57;1501921719187;world
-579;74;-64;1503750226529;world
-572;74;-59;1503750528254;world
-579;74;-62;1503750574664;world
-579;74;-61;1503750572664;world
-572;74;-64;1503750228180;world
-575;74;-64;1503750229932;world
-573;74;-64;1503750228833;world
-572;74;-57;1503750219577;world
-579;74;-59;1503750571263;world
-572;74;-62;1503750532904;world
-576;74;-64;1503750516901;world
-576;76;-61;1503945979357;world
-579;73;-64;1501921722140;world
-573;74;-57;1503750563112;world
-579;74;-60;1503750572414;world
-575;76;-61;1503945980116;world
-572;73;-64;1501921730546;world
-572;70;-64;1501921481191;world
-572;74;-58;1503750527954;world
-579;74;-57;1503750221327;world
-574;74;-64;1503750229282;world
-572;72;-64;1501921728494;world
-579;72;-64;1501921721540;world
-572;73;-57;1501921733248;world
-576;74;-57;1503750564661;world
-572;74;-63;1503750533254;world
-572;74;-60;1503750531305;world
-572;71;-64;1501921612981;world
-578;74;-57;1503750565812;world
-572;71;-57;1501921708326;world
-579;74;-63;1503750567913;world
-579;71;-57;1501921675249;world
-579;70;-57;1501921603419;world
-575;74;-57;1503750563812;world
-577;74;-64;1503750517501;world
-577;74;-57;1503750564912;world
