107;68;-971;1505407398956;world
108;76;-970;1505407408468;world
123;64;-968;1505403081529;world
124;76;-969;1505403209429;world
118;73;-967;1505403172549;world
129;68;-953;1505403283313;world
129;68;-954;1505403469034;world
111;61;-956;1505407501822;world
89;68;-982;1505408490106;world
100;62;-964;1505407272299;world
108;65;-970;1505407393404;world
125;68;-967;1505403181352;world
130;66;-955;1505403465784;world
112;74;-969;1505408235707;world
94;70;-983;1505408394975;world
128;78;-953;1505403685384;world
101;61;-963;1505407242891;world
142;68;-965;1505409037956;world
102;72;-968;1505407340989;world
110;61;-955;1505408933988;world
99;61;-962;1505407267697;world
102;61;-962;1505407249592;world
103;67;-961;1505407364197;world
97;59;-984;1505408326024;world
144;76;-965;1505409118893;world
141;70;-964;1505409029654;world
142;77;-965;1505409055311;world
139;62;-965;1505408970456;world
108;61;-970;1505407386002;world
92;67;-983;1505408487406;world
123;75;-969;1505403206724;world
124;70;-948;1505403625582;world
95;73;-982;1505408432038;world
103;76;-972;1505408257994;world
140;70;-965;1505409030403;world
124;71;-969;1505403116683;world
130;76;-968;1505403200657;world
146;76;-962;1505409121844;world
108;76;-971;1505407408618;world
94;65;-983;1505408337577;world
127;71;-972;1505403127235;world
130;64;-954;1505403266058;world
107;70;-971;1505407401407;world
92;62;-982;1505408344638;world
130;62;-956;1505403569767;world
126;72;-953;1505403592672;world
112;70;-972;1505408227604;world
142;72;-966;1505409024801;world
95;70;-978;1505408413132;world
141;76;-966;1505409053261;world
91;67;-983;1505408487907;world
141;74;-962;1505409108491;world
93;62;-982;1505408344888;world
141;67;-964;1505408989511;world
143;69;-965;1505409063265;world
123;66;-968;1505403095330;world
128;70;-953;1505403521038;world
131;62;-956;1505403568267;world
139;62;-966;1505408970806;world
108;68;-974;1505408203927;world
107;65;-971;1505407394705;world
122;71;-968;1505403141140;world
119;72;-967;1505403147295;world
126;62;-969;1505403106032;world
145;69;-961;1505409067815;world
131;71;-953;1505403607226;world
111;69;-970;1505408225803;world
95;74;-982;1505408433638;world
142;78;-965;1505409056962;world
123;71;-969;1505403116483;world
141;76;-965;1505409053510;world
90;75;-982;1505408508961;world
130;63;-956;1505403570366;world
123;76;-969;1505403209278;world
123;73;-968;1505403118583;world
95;77;-982;1505408444691;world
131;62;-954;1505403245951;world
129;66;-955;1505403465383;world
95;77;-983;1505408444893;world
140;66;-965;1505408988561;world
129;65;-954;1505403309471;world
103;66;-962;1505407362947;world
106;60;-971;1505407443299;world
128;67;-953;1505403315722;world
129;62;-955;1505403249952;world
101;68;-963;1505407283111;world
92;62;-984;1505408339838;world
95;75;-978;1505408462847;world
144;70;-970;1505409075130;world
112;75;-969;1505408236107;world
108;61;-972;1505407463755;world
141;61;-963;1505408961553;world
144;76;-967;1505409126946;world
138;61;-967;1505408969505;world
100;61;-963;1505407244493;world
105;68;-961;1505407368248;world
112;70;-971;1505408227053;world
126;75;-968;1505403202573;world
93;65;-983;1505408338427;world
101;73;-963;1505407292024;world
94;62;-983;1505408318421;world
130;64;-953;1505403302219;world
108;72;-971;1505407403258;world
139;64;-965;1505409176871;world
108;63;-972;1505407467656;world
105;68;-975;1505408206027;world
139;61;-966;1505408968455;world
123;78;-971;1505403213680;world
122;62;-969;1505403082975;world
129;75;-967;1505403196556;world
131;62;-955;1505403246851;world
128;68;-953;1505403316772;world
123;63;-969;1505403081124;world
129;67;-952;1505403317673;world
101;65;-962;1505407278859;world
93;67;-984;1505408382021;world
108;74;-970;1505407406109;world
93;67;-983;1505408382373;world
108;71;-970;1505407401857;world
96;59;-985;1505408325474;world
131;63;-953;1505403261757;world
130;65;-952;1505403506383;world
129;77;-956;1505403696286;world
127;72;-952;1505403532692;world
145;76;-967;1505409127446;world
127;76;-951;1505403679369;world
124;71;-954;1505403591022;world
141;77;-965;1505409054811;world
94;68;-982;1505408367664;world
129;76;-968;1505403200307;world
125;71;-953;1505403590021;world
144;70;-964;1505409065815;world
120;78;-973;1505403220681;world
105;68;-971;1505408209079;world
94;64;-983;1505408335277;world
94;70;-982;1505408395425;world
108;63;-970;1505407389603;world
128;68;-951;1505403528390;world
95;75;-983;1505408441641;world
140;72;-969;1505409079131;world
111;64;-956;1505408931437;world
93;75;-988;1505408501009;world
96;59;-984;1505408320672;world
123;77;-970;1505403211829;world
112;63;-956;1505408930586;world
108;77;-970;1505407409918;world
100;63;-962;1505407260896;world
127;75;-951;1505403671417;world
101;72;-963;1505407290072;world
95;59;-984;1505408319572;world
93;68;-983;1505408385722;world
96;59;-983;1505408320222;world
138;74;-961;1505409110691;world
122;68;-965;1505403177751;world
107;74;-971;1505407406767;world
140;61;-966;1505408964303;world
109;61;-971;1505407462905;world
94;67;-983;1505408363106;world
131;66;-953;1505403311471;world
123;65;-969;1505403085075;world
100;77;-962;1505407304479;world
124;68;-969;1505403111982;world
124;73;-969;1505403119534;world
89;68;-983;1505408489205;world
94;69;-982;1505408368214;world
112;62;-956;1505407504822;world
130;62;-952;1505403337581;world
136;71;-965;1505409095186;world
125;70;-969;1505403123885;world
100;61;-961;1505407267048;world
96;70;-978;1505408413582;world
140;67;-965;1505408989861;world
95;76;-983;1505408443541;world
140;62;-964;1505408957203;world
90;75;-980;1505408514363;world
139;63;-966;1505408971356;world
127;77;-951;1505403681320;world
127;69;-951;1505403537500;world
127;69;-949;1505403622632;world
93;66;-983;1505408380920;world
122;68;-964;1505403178151;world
119;71;-967;1505403143090;world
90;70;-978;1505408420684;world
94;79;-982;1505408448842;world
132;62;-952;1505403580669;world
102;62;-963;1505407251443;world
124;71;-955;1505403596573;world
101;72;-966;1505407336788;world
94;63;-983;1505408333576;world
124;62;-967;1505403097528;world
125;62;-970;1505403106630;world
128;73;-952;1505403533792;world
124;68;-968;1505403111631;world
130;67;-954;1505403280262;world
128;78;-952;1505403682970;world
140;74;-961;1505409109292;world
94;70;-980;1505408410831;world
141;65;-964;1505408974710;world
140;69;-965;1505408992412;world
100;74;-963;1505407293723;world
94;71;-983;1505408396425;world
129;71;-952;1505403542451;world
131;64;-953;1505403302719;world
129;62;-954;1505403249702;world
94;73;-982;1505408432538;world
141;72;-969;1505409078581;world
90;76;-980;1505408516214;world
130;62;-955;1505403246601;world
127;68;-967;1505403182602;world
130;69;-952;1505403477337;world
108;69;-970;1505407399558;world
140;64;-965;1505408972557;world
141;72;-966;1505409024151;world
131;66;-956;1505403656913;world
107;65;-970;1505407394056;world
124;71;-948;1505403626482;world
93;64;-984;1505408336127;world
123;68;-972;1505403134638;world
111;73;-970;1505408234005;world
124;62;-968;1505403078473;world
123;78;-972;1505403214129;world
129;75;-952;1505403673618;world
109;60;-969;1505407457904;world
124;70;-968;1505403114732;world
128;72;-951;1505403532192;world
141;73;-962;1505409106440;world
111;61;-954;1505408932637;world
123;68;-966;1505403176501;world
123;68;-970;1505403133537;world
131;62;-958;1505403573917;world
100;62;-963;1505407248242;world
129;64;-953;1505403301669;world
108;62;-971;1505407387903;world
90;75;-978;1505408517014;world
105;76;-975;1505408250675;world
142;71;-965;1505409017142;world
142;76;-965;1505409054211;world
94;65;-984;1505408337829;world
94;78;-983;1505408447394;world
95;73;-983;1505408440490;world
99;61;-964;1505407275300;world
123;74;-968;1505403119984;world
123;74;-969;1505403120435;world
105;73;-962;1505407348392;world
95;78;-983;1505408446792;world
142;76;-966;1505409053960;world
100;75;-962;1505407294724;world
129;74;-952;1505403673218;world
124;77;-969;1505403210729;world
128;68;-952;1505403330376;world
108;66;-970;1505407395406;world
93;66;-984;1505408380620;world
135;72;-965;1505409096487;world
123;72;-969;1505403117883;world
137;64;-965;1505409180022;world
90;74;-980;1505408513963;world
94;64;-984;1505408335627;world
109;61;-972;1505407464107;world
96;75;-978;1505408466498;world
94;77;-983;1505408445542;world
108;62;-970;1505407387603;world
96;69;-963;1505407330937;world
95;69;-982;1505408369765;world
101;77;-962;1505407304829;world
93;60;-984;1505408312920;world
108;78;-971;1505407420171;world
141;75;-966;1505409046458;world
122;61;-968;1505403079023;world
101;68;-962;1505407282911;world
94;76;-983;1505408444291;world
94;75;-983;1505408442441;world
93;61;-984;1505408314170;world
145;76;-964;1505409119794;world
107;71;-970;1505407402408;world
102;66;-962;1505407362497;world
94;75;-977;1505408465148;world
94;74;-982;1505408435038;world
141;63;-965;1505408958902;world
123;63;-968;1505403080724;world
129;76;-957;1505403696786;world
110;69;-974;1505408200826;world
110;61;-954;1505408932937;world
130;68;-955;1505403548503;world
131;66;-949;1505403486978;world
123;76;-968;1505403209078;world
112;69;-971;1505408226403;world
94;68;-980;1505408409630;world
124;74;-968;1505403120135;world
129;67;-949;1505403485278;world
105;76;-971;1505408256544;world
125;71;-970;1505403125135;world
141;71;-966;1505409016491;world
142;70;-969;1505409072416;world
101;71;-963;1505407288722;world
90;75;-984;1505408510212;world
122;63;-969;1505403083324;world
106;59;-970;1505407434275;world
129;70;-952;1505403511426;world
101;76;-963;1505407302829;world
130;67;-955;1505403547903;world
101;78;-962;1505407306780;world
129;77;-957;1505403697286;world
130;71;-954;1505403606226;world
107;67;-970;1505407397606;world
124;65;-969;1505403087576;world
123;66;-969;1505403095228;world
125;68;-966;1505403187704;world
130;65;-954;1505403279462;world
130;69;-954;1505403549954;world
107;69;-970;1505407400107;world
95;60;-985;1505408321572;world
106;72;-967;1505408217623;world
127;79;-952;1505403688734;world
100;67;-963;1505407282512;world
92;67;-987;1505408482954;world
111;62;-954;1505408934638;world
128;79;-953;1505403688434;world
128;76;-956;1505403695286;world
94;61;-984;1505408315471;world
145;77;-964;1505409124845;world
102;72;-967;1505407338189;world
106;59;-971;1505407444049;world
89;75;-980;1505408515113;world
113;75;-969;1505408238370;world
107;77;-970;1505407410418;world
101;63;-962;1505407261096;world
130;68;-953;1505403470485;world
100;76;-963;1505407303929;world
90;68;-983;1505408488755;world
95;72;-983;1505408398776;world
145;76;-965;1505409119269;world
101;71;-964;1505407334938;world
94;74;-985;1505408497759;world
132;70;-955;1505403602224;world
101;79;-963;1505407314032;world
124;72;-969;1505403118183;world
92;74;-982;1505408507511;world
129;76;-967;1505403197406;world
131;62;-957;1505403570966;world
123;69;-972;1505403135138;world
103;72;-967;1505407342290;world
106;67;-961;1505407370298;world
142;74;-965;1505409034054;world
93;65;-984;1505408338128;world
108;68;-973;1505408199126;world
141;79;-965;1505409057862;world
145;69;-962;1505409067065;world
141;63;-964;1505408959152;world
125;62;-967;1505403097128;world
101;69;-962;1505407284411;world
130;64;-955;1505403304019;world
102;61;-963;1505407249892;world
141;69;-964;1505408992062;world
94;76;-980;1505408461347;world
102;72;-962;1505407345441;world
94;73;-985;1505408497259;world
125;78;-973;1505403222731;world
130;66;-953;1505403311721;world
98;68;-962;1505407323185;world
131;70;-955;1505403601224;world
125;62;-968;1505403096728;world
107;74;-970;1505407406570;world
107;60;-970;1505407454802;world
109;69;-974;1505408200376;world
123;72;-968;1505403117383;world
126;70;-972;1505403126386;world
94;69;-980;1505408410431;world
121;69;-964;1505403179251;world
127;70;-951;1505403537850;world
142;70;-965;1505409011990;world
131;65;-953;1505403306871;world
93;68;-984;1505408390423;world
125;74;-967;1505403193855;world
128;70;-952;1505403329577;world
130;67;-953;1505403462734;world
128;72;-952;1505403531941;world
102;61;-964;1505407251995;world
127;78;-952;1505403685934;world
107;76;-974;1505408249325;world
101;74;-962;1505407293123;world
136;72;-965;1505409096036;world
127;68;-952;1505403523589;world
93;67;-987;1505408482203;world
103;72;-962;1505407345691;world
110;70;-975;1505408201577;world
123;64;-969;1505403082030;world
142;78;-966;1505409056762;world
139;72;-971;1505409082682;world
108;77;-971;1505407410118;world
144;69;-963;1505409066165;world
90;75;-983;1505408509662;world
141;62;-963;1505408979559;world
108;69;-972;1505408198825;world
98;68;-961;1505407323685;world
98;68;-959;1505407326686;world
128;74;-951;1505403669267;world
94;75;-978;1505408462398;world
129;63;-953;1505403265508;world
138;61;-966;1505408969005;world
140;65;-964;1505408974908;world
101;70;-962;1505407285661;world
92;68;-987;1505408483554;world
101;75;-962;1505407294173;world
141;62;-967;1505408966504;world
142;70;-967;1505409071916;world
125;70;-949;1505403624284;world
101;71;-962;1505407288372;world
129;73;-952;1505403672768;world
109;60;-970;1505407457605;world
100;72;-963;1505407290722;world
112;62;-955;1505407505023;world
95;69;-983;1505408371315;world
142;75;-965;1505409045958;world
142;79;-965;1505409058462;world
96;59;-986;1505408327975;world
131;66;-954;1505403463684;world
102;63;-963;1505407262146;world
101;70;-963;1505407285861;world
94;67;-982;1505408377417;world
140;61;-965;1505408956000;world
101;75;-963;1505407301728;world
100;78;-962;1505407307430;world
101;65;-963;1505407279108;world
127;76;-952;1505403679619;world
94;76;-982;1505408444041;world
132;62;-954;1505403565965;world
124;64;-968;1505403092777;world
129;62;-953;1505403252153;world
132;71;-953;1505403607726;world
142;62;-963;1505408982760;world
94;59;-984;1505408312570;world
108;74;-971;1505407406267;world
129;64;-954;1505403301318;world
141;78;-965;1505409056411;world
95;72;-982;1505408398976;world
141;70;-966;1505409013990;world
141;78;-966;1505409056161;world
100;73;-963;1505407292573;world
106;69;-974;1505408205727;world
97;68;-983;1505408404179;world
124;75;-969;1505403205274;world
107;67;-971;1505407397806;world
142;73;-966;1505409026452;world
141;77;-966;1505409054611;world
123;77;-972;1505403212580;world
128;76;-954;1505403694586;world
100;64;-962;1505407263747;world
106;68;-971;1505408208679;world
93;74;-982;1505408507211;world
140;64;-964;1505408973209;world
98;69;-962;1505407324085;world
141;64;-964;1505408972907;world
129;63;-954;1505403259056;world
111;69;-971;1505408226103;world
94;73;-983;1505408432738;world
124;66;-969;1505403095678;world
108;60;-970;1505407452751;world
94;74;-983;1505408435238;world
101;72;-967;1505407337889;world
141;72;-965;1505409024401;world
105;77;-975;1505408251425;world
138;64;-965;1505409177221;world
104;73;-962;1505407347842;world
91;68;-987;1505408484104;world
113;61;-955;1505408936691;world
109;63;-971;1505407465556;world
91;70;-978;1505408419783;world
141;74;-965;1505409033504;world
113;70;-972;1505408228255;world
129;78;-952;1505403682620;world
95;71;-983;1505408396877;world
94;77;-982;1505408445393;world
140;61;-964;1505408956250;world
124;64;-969;1505403087026;world
109;62;-972;1505407464956;world
142;71;-966;1505409017492;world
93;67;-986;1505408481153;world
141;64;-965;1505408972407;world
128;74;-966;1505403195606;world
106;73;-960;1505407349792;world
131;64;-955;1505403304269;world
108;70;-970;1505407400757;world
108;75;-970;1505407407267;world
140;71;-965;1505409030754;world
128;76;-955;1505403694936;world
123;62;-969;1505403079974;world
146;76;-963;1505409121394;world
127;68;-966;1505403183102;world
100;61;-962;1505407244291;world
93;60;-985;1505408323324;world
128;69;-951;1505403528790;world
96;75;-982;1505408453744;world
127;71;-953;1505403589521;world
121;68;-964;1505403178701;world
128;63;-954;1505403334480;world
128;75;-951;1505403671217;world
128;75;-953;1505403675168;world
129;65;-955;1505403305721;world
141;66;-964;1505408988261;world
101;67;-962;1505407281361;world
143;62;-964;1505408985360;world
142;75;-966;1505409046808;world
129;74;-967;1505403196006;world
92;68;-979;1505408416733;world
91;69;-979;1505408417933;world
140;70;-964;1505409031304;world
126;75;-969;1505403202974;world
128;62;-953;1505403337030;world
93;62;-984;1505408316871;world
127;73;-952;1505403534442;world
98;76;-982;1505408455145;world
147;70;-962;1505409069666;world
123;67;-969;1505403108481;world
124;70;-969;1505403115283;world
101;64;-963;1505407263197;world
111;75;-969;1505408235406;world
109;68;-973;1505408199826;world
109;73;-971;1505408231055;world
126;70;-970;1505403125538;world
129;76;-966;1505403197957;world
95;75;-982;1505408441392;world
123;70;-972;1505403136138;world
129;66;-953;1505403311972;world
129;76;-956;1505403695985;world
131;63;-955;1505403261256;world
128;66;-953;1505403322023;world
112;61;-954;1505408935238;world
107;66;-971;1505407396206;world
94;62;-981;1505408346689;world
131;62;-953;1505403251555;world
103;61;-964;1505407253343;world
124;65;-968;1505403093329;world
125;63;-969;1505403104129;world
107;70;-970;1505407401257;world
140;69;-964;1505408991912;world
107;68;-973;1505408204377;world
127;71;-951;1505403538450;world
100;75;-963;1505407294924;world
106;61;-973;1505407471658;world
113;62;-955;1505408937038;world
138;70;-966;1505409088084;world
97;59;-983;1505408327024;world
128;74;-953;1505403674918;world
127;70;-973;1505403129286;world
107;68;-974;1505408204627;world
123;70;-969;1505403115132;world
127;75;-969;1505403203423;world
140;62;-965;1505408957000;world
130;68;-954;1505403470785;world
125;73;-953;1505403593973;world
132;71;-956;1505403604175;world
100;78;-963;1505407307580;world
100;65;-963;1505407279708;world
94;74;-986;1505408498209;world
141;71;-965;1505409016942;world
107;66;-970;1505407396006;world
140;65;-965;1505408974308;world
108;62;-972;1505407464555;world
98;68;-983;1505408404779;world
103;68;-971;1505408209829;world
91;70;-979;1505408418734;world
131;66;-955;1505403464383;world
118;72;-967;1505403147843;world
107;72;-971;1505407403758;world
124;71;-968;1505403116183;world
94;69;-983;1505408364363;world
111;63;-955;1505407505673;world
108;65;-971;1505407393604;world
108;72;-970;1505407403059;world
101;67;-963;1505407281560;world
94;71;-982;1505408396575;world
93;63;-984;1505408334626;world
129;62;-956;1505403569516;world
132;63;-954;1505403566665;world
145;69;-963;1505409066515;world
112;76;-968;1505408237607;world
141;73;-966;1505409025802;world
106;62;-972;1505407468957;world
104;68;-971;1505408209429;world
92;62;-985;1505408341288;world
142;62;-964;1505408960802;world
110;69;-975;1505408201228;world
97;69;-962;1505407324985;world
92;69;-979;1505408417483;world
128;68;-966;1505403183602;world
141;77;-967;1505409133198;world
141;62;-965;1505408957601;world
110;61;-971;1505407462255;world
128;71;-951;1505403529891;world
128;74;-967;1505403194905;world
141;71;-969;1505409078031;world
93;74;-986;1505408498609;world
142;67;-965;1505409038707;world
101;71;-965;1505407335288;world
108;63;-971;1505407389904;world
128;76;-952;1505403678669;world
145;69;-965;1505409064115;world
106;61;-972;1505407428724;world
100;73;-962;1505407292423;world
94;70;-979;1505408411481;world
90;75;-979;1505408515713;world
127;70;-972;1505403126786;world
107;71;-967;1505408216673;world
93;68;-986;1505408482453;world
142;77;-966;1505409055161;world
107;75;-972;1505408246123;world
111;63;-956;1505407505473;world
91;74;-982;1505408507711;world
111;61;-953;1505408935938;world
101;66;-963;1505407280310;world
141;69;-966;1505409010725;world
96;76;-979;1505408469902;world
142;69;-965;1505409009474;world
100;66;-962;1505407280610;world
130;65;-953;1505403309021;world
112;75;-968;1505408237057;world
98;75;-982;1505408454594;world
124;67;-969;1505403109431;world
123;68;-967;1505403176200;world
99;62;-962;1505407270749;world
122;77;-972;1505403217131;world
123;61;-970;1505403077451;world
127;75;-952;1505403670517;world
105;73;-961;1505407348892;world
101;61;-962;1505407243992;world
99;63;-962;1505407271099;world
94;75;-982;1505408442191;world
141;66;-965;1505408988712;world
142;72;-965;1505409024952;world
129;68;-952;1505403318173;world
95;67;-983;1505408374867;world
144;69;-965;1505409063564;world
142;70;-968;1505409072166;world
128;79;-952;1505403686984;world
94;75;-979;1505408460996;world
98;61;-961;1505407268848;world
102;62;-964;1505407277457;world
107;78;-970;1505407421021;world
94;75;-980;1505408460697;world
126;71;-953;1505403589721;world
108;64;-970;1505407391904;world
142;71;-969;1505409077531;world
