48;71;-139;1506087433168;world
45;61;-165;1506150317692;world
34;78;-139;1506089570279;world
41;67;-158;1506148881959;world
41;76;-163;1506091860739;world
39;61;-146;1506150407140;world
41;69;-161;1506087160972;world
27;80;-189;1504266415749;world
25;77;-185;1504267548178;world
27;79;-189;1504266415449;world
33;74;-129;1506086720208;world
44;69;-166;1506087180376;world
43;74;-159;1506090538751;world
48;63;-128;1506151049156;world
48;61;-133;1506150278573;world
37;66;-128;1506151077166;world
30;65;-136;1506150965609;world
50;67;-150;1506148895815;world
31;74;-132;1506089423023;world
45;72;-130;1506087793260;world
48;72;-136;1506087454023;world
34;69;-145;1506086428992;world
48;71;-157;1506087436120;world
38;70;-166;1506088181680;world
33;79;-154;1506089846025;world
48;67;-150;1506148895263;world
37;61;-161;1506150438550;world
48;61;-135;1506150269921;world
45;79;-163;1506091743126;world
38;78;-132;1506091380483;world
50;63;-134;1506151114630;world
33;79;-138;1506089840723;world
36;69;-132;1506086597445;world
39;69;-129;1506087132424;world
46;67;-152;1506148890211;world
40;73;-139;1506089068250;world
38;79;-130;1506090674996;world
46;78;-163;1506091482267;world
38;74;-143;1506091960346;world
45;66;-167;1506150993569;world
40;74;-165;1506088243654;world
41;67;-135;1506148693318;world
37;61;-152;1506150436951;world
30;66;-148;1506150664984;world
35;69;-159;1506086569588;world
46;72;-166;1506088192534;world
30;61;-142;1506150517051;world
37;67;-149;1506148729361;world
47;70;-134;1506088618785;world
40;74;-128;1506091017369;world
34;76;-156;1506088499367;world
30;65;-130;1506150968110;world
49;61;-134;1506150248302;world
40;61;-147;1506150399254;world
42;67;-147;1506148899740;world
37;67;-164;1506148817719;world
50;62;-160;1506151101173;world
41;70;-166;1506087161973;world
37;67;-130;1506148638360;world
40;74;-158;1506090538001;world
34;70;-134;1506086509177;world
45;69;-149;1506087190380;world
30;67;-138;1506148661756;world
43;74;-156;1506089105989;world
31;74;-164;1506089426524;world
35;61;-140;1506150453256;world
39;67;-131;1506148691868;world
34;72;-138;1506087880951;world
35;76;-130;1506088734405;world
36;74;-133;1506090565710;world
32;74;-130;1506089381449;world
47;63;-167;1506151022538;world
34;78;-145;1506089571230;world
50;62;-162;1506151100323;world
44;74;-161;1506090545510;world
39;75;-130;1506088730243;world
44;69;-150;1506087182927;world
38;74;-149;1506091959616;world
36;67;-132;1506148691568;world
36;61;-158;1506150443152;world
48;69;-143;1506087224998;world
48;71;-155;1506087435816;world
37;67;-154;1506148733812;world
39;61;-152;1506150408139;world
44;69;-129;1506087170976;world
33;73;-148;1506086678342;world
48;73;-147;1506087461034;world
34;72;-142;1506087881701;world
39;67;-144;1506148720157;world
34;67;-151;1506148731061;world
33;72;-145;1506086654562;world
44;69;-141;1506087184383;world
32;74;-158;1506089396053;world
35;74;-128;1506091016368;world
43;79;-134;1506090718062;world
46;77;-160;1506091470456;world
40;69;-159;1506087147777;world
36;71;-130;1506087790809;world
46;74;-155;1506089298858;world
30;67;-133;1506148658967;world
41;69;-162;1506087161121;world
32;61;-151;1506150508999;world
47;69;-156;1506087270369;world
37;67;-156;1506148736163;world
37;69;-164;1506086799807;world
47;74;-140;1506088932523;world
45;74;-136;1506090561610;world
50;62;-133;1506151109177;world
33;61;-140;1506150528214;world
47;79;-130;1506090678497;world
33;73;-160;1506086676342;world
34;71;-151;1506087395299;world
39;67;-145;1506148720208;world
44;61;-143;1506150333398;world
45;71;-139;1506089060497;world
43;79;-159;1506091739928;world
40;69;-154;1506087148728;world
34;69;-148;1506086428391;world
33;73;-144;1506086678996;world
41;69;-151;1506087157820;world
46;71;-166;1506088185581;world
33;79;-153;1506089845675;world
35;77;-133;1506091154819;world
30;64;-145;1506150646228;world
37;74;-134;1506090565910;world
33;63;-128;1506151055257;world
36;79;-151;1506091729173;world
46;61;-167;1506150293834;world
34;69;-163;1506086420588;world
48;67;-158;1506148873505;world
36;65;-128;1506151077617;world
35;75;-137;1506091133162;world
39;79;-154;1506091733179;world
32;63;-167;1506151019588;world
37;74;-139;1506089069701;world
43;74;-139;1506089070451;world
46;74;-154;1506089286201;world
49;74;-162;1506090911913;world
38;61;-142;1506150418248;world
47;71;-165;1506088227725;world
33;78;-149;1506089516102;world
43;74;-167;1506091046680;world
48;70;-159;1506087419661;world
46;76;-155;1506091449699;world
34;69;-162;1506086421039;world
34;74;-140;1506087912312;world
49;67;-165;1506148864152;world
35;77;-143;1506091156520;world
50;67;-148;1506148896363;world
23;77;-185;1504267546978;world
50;64;-144;1506151143028;world
34;69;-142;1506086478738;world
46;69;-137;1506087202784;world
39;79;-164;1506091744376;world
31;62;-167;1506150988767;world
42;69;-155;1506087164973;world
36;77;-130;1506090664392;world
40;61;-167;1506150394402;world
39;69;-147;1506087136323;world
48;70;-135;1506087423662;world
44;79;-130;1506090675846;world
34;70;-167;1506086560732;world
34;80;-146;1506090399302;world
40;61;-136;1506150401260;world
36;77;-132;1506091281856;world
38;79;-153;1506091731989;world
47;73;-134;1506088651446;world
40;79;-150;1506091726976;world
42;74;-128;1506091017770;world
36;67;-138;1506148705128;world
36;74;-155;1506089293454;world
36;67;-149;1506148729261;world
48;72;-154;1506087451022;world
42;74;-162;1506090518021;world
45;61;-143;1506150326146;world
33;76;-133;1506086778259;world
31;67;-163;1506148816168;world
47;75;-140;1506089334204;world
34;77;-161;1506089551416;world
48;71;-138;1506087432965;world
44;79;-143;1506090729465;world
37;69;-142;1506086806861;world
34;73;-153;1506087896007;world
48;74;-145;1506088266309;world
33;71;-146;1506086642257;world
33;73;-150;1506086678042;world
39;67;-143;1506148720107;world
48;73;-143;1506087460334;world
36;79;-143;1506090730365;world
37;77;-132;1506091281656;world
41;61;-128;1506150384250;world
35;78;-155;1506091168974;world
47;65;-128;1506151066665;world
48;71;-142;1506087433620;world
34;72;-148;1506087885003;world
34;73;-160;1506087894656;world
38;74;-136;1506090559908;world
30;62;-148;1506150623386;world
